hour,date,fact_value,predict_value
0,19.03.2019,25647.5,0.0
6,19.03.2019,31234.0,0.0
12,19.03.2019,31623.0,0.0
18,19.03.2019,30041.666666666668,0.0
0,20.03.2019,25275.166666666668,0.0
6,20.03.2019,30712.333333333332,0.0
12,20.03.2019,31257.833333333332,0.0
18,20.03.2019,29997.166666666668,0.0
0,21.03.2019,25384.333333333332,0.0
6,21.03.2019,30826.0,0.0
12,21.03.2019,31403.166666666668,0.0
18,21.03.2019,30100.166666666668,0.0
0,22.03.2019,25391.5,0.0
6,22.03.2019,31157.0,0.0
12,22.03.2019,31830.833333333332,0.0
18,22.03.2019,30471.166666666668,0.0
0,23.03.2019,25510.833333333332,0.0
6,23.03.2019,28616.666666666668,0.0
12,23.03.2019,29384.0,0.0
18,23.03.2019,29190.833333333332,0.0
0,24.03.2019,25103.5,0.0
6,24.03.2019,27933.333333333332,0.0
12,24.03.2019,29545.333333333332,0.0
18,24.03.2019,29277.333333333332,0.0
0,25.03.2019,25171.666666666668,0.0
6,25.03.2019,30378.0,0.0
12,25.03.2019,30505.333333333332,0.0
18,25.03.2019,29759.0,0.0
0,26.03.2019,25317.833333333332,0.0
6,26.03.2019,30431.833333333332,0.0
12,26.03.2019,30712.166666666668,0.0
18,26.03.2019,29928.333333333332,0.0
0,27.03.2019,25456.5,0.0
6,27.03.2019,30437.333333333332,0.0
12,27.03.2019,31044.666666666668,0.0
18,27.03.2019,30239.666666666668,0.0
0,28.03.2019,25667.0,0.0
6,28.03.2019,30807.5,0.0
12,28.03.2019,31085.166666666668,0.0
18,28.03.2019,30005.666666666668,0.0
0,29.03.2019,25502.666666666668,0.0
6,29.03.2019,30914.0,0.0
12,29.03.2019,31363.833333333332,0.0
18,29.03.2019,29893.166666666668,0.0
0,30.03.2019,25182.833333333332,0.0
6,30.03.2019,28156.166666666668,0.0
12,30.03.2019,28997.833333333332,0.0
18,30.03.2019,28485.5,0.0
0,31.03.2019,24329.5,0.0
6,31.03.2019,26582.0,0.0
12,31.03.2019,27247.0,0.0
18,31.03.2019,27794.833333333332,0.0
0,01.04.2019,23967.5,0.0
6,01.04.2019,29533.0,0.0
12,01.04.2019,30169.5,0.0
18,01.04.2019,29260.833333333332,0.0
0,02.04.2019,24691.5,0.0
6,02.04.2019,29657.666666666668,0.0
12,02.04.2019,29594.0,0.0
18,02.04.2019,28974.0,0.0
0,03.04.2019,24778.833333333332,0.0
6,03.04.2019,29655.666666666668,0.0
12,03.04.2019,29543.666666666668,0.0
18,03.04.2019,28982.166666666668,0.0
0,04.04.2019,24601.333333333332,0.0
6,04.04.2019,29579.5,0.0
12,04.04.2019,29720.166666666668,0.0
18,04.04.2019,28855.0,0.0
0,05.04.2019,24533.166666666668,0.0
6,05.04.2019,29690.666666666668,0.0
12,05.04.2019,29846.5,0.0
18,05.04.2019,29037.0,0.0
0,06.04.2019,24441.333333333332,0.0
6,06.04.2019,27593.333333333332,0.0
12,06.04.2019,28633.166666666668,0.0
18,06.04.2019,28344.5,0.0
