,INTERVAL,M_DATE,PRICE_ZONE_ID,POWER_SYS_ID,E_USE_FACT
152,8,07.11.2015 0:00:00,1,530000,27591.0
153,9,07.11.2015 0:00:00,1,530000,28729.0
154,10,07.11.2015 0:00:00,1,530000,28749.0
155,11,07.11.2015 0:00:00,1,530000,29025.0
156,12,07.11.2015 0:00:00,1,530000,28590.0
157,13,07.11.2015 0:00:00,1,530000,28568.0
158,14,07.11.2015 0:00:00,1,530000,28545.0
159,15,07.11.2015 0:00:00,1,530000,28744.0
160,16,07.11.2015 0:00:00,1,530000,30218.0
161,17,07.11.2015 0:00:00,1,530000,31664.0
162,18,07.11.2015 0:00:00,1,530000,31373.0
163,19,07.11.2015 0:00:00,1,530000,30672.0
164,20,07.11.2015 0:00:00,1,530000,30103.0
165,21,07.11.2015 0:00:00,1,530000,29456.0
166,22,07.11.2015 0:00:00,1,530000,27748.0
167,23,07.11.2015 0:00:00,1,530000,26125.0
168,0,08.11.2015 0:00:00,1,530000,24961.0
169,1,08.11.2015 0:00:00,1,530000,23980.0
170,2,08.11.2015 0:00:00,1,530000,23800.0
171,3,08.11.2015 0:00:00,1,530000,23602.0
172,4,08.11.2015 0:00:00,1,530000,23670.0
173,5,08.11.2015 0:00:00,1,530000,24105.0
174,6,08.11.2015 0:00:00,1,530000,24891.0
175,7,08.11.2015 0:00:00,1,530000,25148.0
176,8,08.11.2015 0:00:00,1,530000,26659.0
177,9,08.11.2015 0:00:00,1,530000,27668.0
178,10,08.11.2015 0:00:00,1,530000,28332.0
179,11,08.11.2015 0:00:00,1,530000,28199.0
180,12,08.11.2015 0:00:00,1,530000,28173.0
181,13,08.11.2015 0:00:00,1,530000,28134.0
182,14,08.11.2015 0:00:00,1,530000,28423.0
183,15,08.11.2015 0:00:00,1,530000,28813.0
184,16,08.11.2015 0:00:00,1,530000,30298.0
185,17,08.11.2015 0:00:00,1,530000,31355.0
186,18,08.11.2015 0:00:00,1,530000,31138.0
187,19,08.11.2015 0:00:00,1,530000,30538.0
188,20,08.11.2015 0:00:00,1,530000,29949.0
189,21,08.11.2015 0:00:00,1,530000,28776.0
190,22,08.11.2015 0:00:00,1,530000,26940.0
