INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
1;12.05.2019 0:00:00;1;630000;24350
2;12.05.2019 0:00:00;1;630000;24267
3;12.05.2019 0:00:00;1;630000;24559
4;12.05.2019 0:00:00;1;630000;24734
5;12.05.2019 0:00:00;1;630000;25224
6;12.05.2019 0:00:00;1;630000;26060
7;12.05.2019 0:00:00;1;630000;26756
8;12.05.2019 0:00:00;1;630000;27109
9;12.05.2019 0:00:00;1;630000;27433
10;12.05.2019 0:00:00;1;630000;27397
11;12.05.2019 0:00:00;1;630000;27379
12;12.05.2019 0:00:00;1;630000;27474
13;12.05.2019 0:00:00;1;630000;27152
14;12.05.2019 0:00:00;1;630000;27517
15;12.05.2019 0:00:00;1;630000;27389
16;12.05.2019 0:00:00;1;630000;27314
17;12.05.2019 0:00:00;1;630000;26935
18;12.05.2019 0:00:00;1;630000;27497
19;12.05.2019 0:00:00;1;630000;27784
20;12.05.2019 0:00:00;1;630000;27261
21;12.05.2019 0:00:00;1;630000;26064
22;12.05.2019 0:00:00;1;630000;25387
23;12.05.2019 0:00:00;1;630000;24912
0;13.05.2019 0:00:00;1;630000;24851
1;13.05.2019 0:00:00;1;630000;24528
2;13.05.2019 0:00:00;1;630000;24724
3;13.05.2019 0:00:00;1;630000;25170
4;13.05.2019 0:00:00;1;630000;26140
5;13.05.2019 0:00:00;1;630000;26667
6;13.05.2019 0:00:00;1;630000;27876
7;13.05.2019 0:00:00;1;630000;28214
8;13.05.2019 0:00:00;1;630000;28198
9;13.05.2019 0:00:00;1;630000;28322
10;13.05.2019 0:00:00;1;630000;27856
11;13.05.2019 0:00:00;1;630000;27986
12;13.05.2019 0:00:00;1;630000;28042
13;13.05.2019 0:00:00;1;630000;27884
14;13.05.2019 0:00:00;1;630000;27777
15;13.05.2019 0:00:00;1;630000;27620
16;13.05.2019 0:00:00;1;630000;27515
17;13.05.2019 0:00:00;1;630000;27535
18;13.05.2019 0:00:00;1;630000;27670
19;13.05.2019 0:00:00;1;630000;27892
20;13.05.2019 0:00:00;1;630000;27157
21;13.05.2019 0:00:00;1;630000;26024
22;13.05.2019 0:00:00;1;630000;25247
23;13.05.2019 0:00:00;1;630000;25184
0;14.05.2019 0:00:00;1;630000;24777
1;14.05.2019 0:00:00;1;630000;24689
2;14.05.2019 0:00:00;1;630000;24501
3;14.05.2019 0:00:00;1;630000;24955
4;14.05.2019 0:00:00;1;630000;25521
5;14.05.2019 0:00:00;1;630000;26483
6;14.05.2019 0:00:00;1;630000;27709
7;14.05.2019 0:00:00;1;630000;28142
8;14.05.2019 0:00:00;1;630000;28222
9;14.05.2019 0:00:00;1;630000;27823
10;14.05.2019 0:00:00;1;630000;28213
11;14.05.2019 0:00:00;1;630000;28167
12;14.05.2019 0:00:00;1;630000;28024
13;14.05.2019 0:00:00;1;630000;28083
14;14.05.2019 0:00:00;1;630000;27670
15;14.05.2019 0:00:00;1;630000;27946
16;14.05.2019 0:00:00;1;630000;28010
17;14.05.2019 0:00:00;1;630000;27668
18;14.05.2019 0:00:00;1;630000;27999
19;14.05.2019 0:00:00;1;630000;28196
20;14.05.2019 0:00:00;1;630000;27496
21;14.05.2019 0:00:00;1;630000;26509
22;14.05.2019 0:00:00;1;630000;25837
23;14.05.2019 0:00:00;1;630000;25156
0;15.05.2019 0:00:00;1;630000;25070
1;15.05.2019 0:00:00;1;630000;25185
2;15.05.2019 0:00:00;1;630000;24835
3;15.05.2019 0:00:00;1;630000;25332
4;15.05.2019 0:00:00;1;630000;25973
5;15.05.2019 0:00:00;1;630000;26990
6;15.05.2019 0:00:00;1;630000;27964
7;15.05.2019 0:00:00;1;630000;28083
8;15.05.2019 0:00:00;1;630000;28214
9;15.05.2019 0:00:00;1;630000;27746
10;15.05.2019 0:00:00;1;630000;27940
11;15.05.2019 0:00:00;1;630000;27716
12;15.05.2019 0:00:00;1;630000;27532
13;15.05.2019 0:00:00;1;630000;27484
14;15.05.2019 0:00:00;1;630000;27427
15;15.05.2019 0:00:00;1;630000;27265
16;15.05.2019 0:00:00;1;630000;27372
17;15.05.2019 0:00:00;1;630000;27498
18;15.05.2019 0:00:00;1;630000;27950
19;15.05.2019 0:00:00;1;630000;28116
20;15.05.2019 0:00:00;1;630000;27419
21;15.05.2019 0:00:00;1;630000;26507
22;15.05.2019 0:00:00;1;630000;25694
23;15.05.2019 0:00:00;1;630000;25338
0;16.05.2019 0:00:00;1;630000;25139
1;16.05.2019 0:00:00;1;630000;24865
2;16.05.2019 0:00:00;1;630000;24839
3;16.05.2019 0:00:00;1;630000;25339
4;16.05.2019 0:00:00;1;630000;26192
5;16.05.2019 0:00:00;1;630000;26958
6;16.05.2019 0:00:00;1;630000;27636
7;16.05.2019 0:00:00;1;630000;28040
8;16.05.2019 0:00:00;1;630000;28057
9;16.05.2019 0:00:00;1;630000;27998
10;16.05.2019 0:00:00;1;630000;27736
11;16.05.2019 0:00:00;1;630000;27980
12;16.05.2019 0:00:00;1;630000;27723
13;16.05.2019 0:00:00;1;630000;27752
14;16.05.2019 0:00:00;1;630000;27824
15;16.05.2019 0:00:00;1;630000;27813
16;16.05.2019 0:00:00;1;630000;27916
17;16.05.2019 0:00:00;1;630000;28056
18;16.05.2019 0:00:00;1;630000;28082
19;16.05.2019 0:00:00;1;630000;28333
20;16.05.2019 0:00:00;1;630000;27583
21;16.05.2019 0:00:00;1;630000;26486
22;16.05.2019 0:00:00;1;630000;25452
23;16.05.2019 0:00:00;1;630000;25229
0;17.05.2019 0:00:00;1;630000;25209
1;17.05.2019 0:00:00;1;630000;25100
2;17.05.2019 0:00:00;1;630000;24851
3;17.05.2019 0:00:00;1;630000;25606
4;17.05.2019 0:00:00;1;630000;26283
5;17.05.2019 0:00:00;1;630000;27387
6;17.05.2019 0:00:00;1;630000;28407
7;17.05.2019 0:00:00;1;630000;28633
8;17.05.2019 0:00:00;1;630000;28895
9;17.05.2019 0:00:00;1;630000;28682
10;17.05.2019 0:00:00;1;630000;28420
11;17.05.2019 0:00:00;1;630000;28714
12;17.05.2019 0:00:00;1;630000;28735
13;17.05.2019 0:00:00;1;630000;28542
14;17.05.2019 0:00:00;1;630000;28354
15;17.05.2019 0:00:00;1;630000;28301
16;17.05.2019 0:00:00;1;630000;28260
17;17.05.2019 0:00:00;1;630000;28030
18;17.05.2019 0:00:00;1;630000;28364
19;17.05.2019 0:00:00;1;630000;28511
20;17.05.2019 0:00:00;1;630000;28163
21;17.05.2019 0:00:00;1;630000;27112
22;17.05.2019 0:00:00;1;630000;26478
23;17.05.2019 0:00:00;1;630000;26118
0;18.05.2019 0:00:00;1;630000;25669
1;18.05.2019 0:00:00;1;630000;25589
2;18.05.2019 0:00:00;1;630000;25330
3;18.05.2019 0:00:00;1;630000;25511
4;18.05.2019 0:00:00;1;630000;25674
5;18.05.2019 0:00:00;1;630000;26467
6;18.05.2019 0:00:00;1;630000;27210
7;18.05.2019 0:00:00;1;630000;27988
8;18.05.2019 0:00:00;1;630000;28224
9;18.05.2019 0:00:00;1;630000;28030
10;18.05.2019 0:00:00;1;630000;27798
11;18.05.2019 0:00:00;1;630000;27807
12;18.05.2019 0:00:00;1;630000;27808
13;18.05.2019 0:00:00;1;630000;27996
14;18.05.2019 0:00:00;1;630000;28001
15;18.05.2019 0:00:00;1;630000;27854
16;18.05.2019 0:00:00;1;630000;27940
17;18.05.2019 0:00:00;1;630000;27769
18;18.05.2019 0:00:00;1;630000;28217
19;18.05.2019 0:00:00;1;630000;28328
20;18.05.2019 0:00:00;1;630000;27854
21;18.05.2019 0:00:00;1;630000;27213
22;18.05.2019 0:00:00;1;630000;26396
23;18.05.2019 0:00:00;1;630000;25826
0;19.05.2019 0:00:00;1;630000;25550
1;19.05.2019 0:00:00;1;630000;25464
2;19.05.2019 0:00:00;1;630000;25227
3;19.05.2019 0:00:00;1;630000;25148
4;19.05.2019 0:00:00;1;630000;25401
5;19.05.2019 0:00:00;1;630000;25888
6;19.05.2019 0:00:00;1;630000;27116
7;19.05.2019 0:00:00;1;630000;27622
8;19.05.2019 0:00:00;1;630000;28053
9;19.05.2019 0:00:00;1;630000;28139
10;19.05.2019 0:00:00;1;630000;28136
11;19.05.2019 0:00:00;1;630000;28092
12;19.05.2019 0:00:00;1;630000;27987
13;19.05.2019 0:00:00;1;630000;27784
14;19.05.2019 0:00:00;1;630000;28051
15;19.05.2019 0:00:00;1;630000;27923
16;19.05.2019 0:00:00;1;630000;28130
17;19.05.2019 0:00:00;1;630000;28124
18;19.05.2019 0:00:00;1;630000;28381
19;19.05.2019 0:00:00;1;630000;28674
20;19.05.2019 0:00:00;1;630000;28079
21;19.05.2019 0:00:00;1;630000;27026
22;19.05.2019 0:00:00;1;630000;26264
23;19.05.2019 0:00:00;1;630000;25808
0;20.05.2019 0:00:00;1;630000;25797
1;20.05.2019 0:00:00;1;630000;25473
2;20.05.2019 0:00:00;1;630000;25271
3;20.05.2019 0:00:00;1;630000;25777
4;20.05.2019 0:00:00;1;630000;26658
5;20.05.2019 0:00:00;1;630000;27697
6;20.05.2019 0:00:00;1;630000;28549
7;20.05.2019 0:00:00;1;630000;28795
8;20.05.2019 0:00:00;1;630000;28976
9;20.05.2019 0:00:00;1;630000;28776
10;20.05.2019 0:00:00;1;630000;28739
11;20.05.2019 0:00:00;1;630000;28746
12;20.05.2019 0:00:00;1;630000;28584
13;20.05.2019 0:00:00;1;630000;28468
14;20.05.2019 0:00:00;1;630000;28471
15;20.05.2019 0:00:00;1;630000;28431
16;20.05.2019 0:00:00;1;630000;28405
17;20.05.2019 0:00:00;1;630000;28130
18;20.05.2019 0:00:00;1;630000;28674
19;20.05.2019 0:00:00;1;630000;28923
20;20.05.2019 0:00:00;1;630000;28232
21;20.05.2019 0:00:00;1;630000;27399
22;20.05.2019 0:00:00;1;630000;26776
23;20.05.2019 0:00:00;1;630000;26130
0;21.05.2019 0:00:00;1;630000;25865
1;21.05.2019 0:00:00;1;630000;25927
2;21.05.2019 0:00:00;1;630000;25615
3;21.05.2019 0:00:00;1;630000;26272
4;21.05.2019 0:00:00;1;630000;27047
5;21.05.2019 0:00:00;1;630000;27767
6;21.05.2019 0:00:00;1;630000;28801
7;21.05.2019 0:00:00;1;630000;29399
8;21.05.2019 0:00:00;1;630000;29261
9;21.05.2019 0:00:00;1;630000;29000
10;21.05.2019 0:00:00;1;630000;28959
11;21.05.2019 0:00:00;1;630000;28855
12;21.05.2019 0:00:00;1;630000;28642
13;21.05.2019 0:00:00;1;630000;28593
14;21.05.2019 0:00:00;1;630000;28692
15;21.05.2019 0:00:00;1;630000;28587
16;21.05.2019 0:00:00;1;630000;28709
17;21.05.2019 0:00:00;1;630000;28451
18;21.05.2019 0:00:00;1;630000;28778
19;21.05.2019 0:00:00;1;630000;29149
20;21.05.2019 0:00:00;1;630000;28699
21;21.05.2019 0:00:00;1;630000;27645
22;21.05.2019 0:00:00;1;630000;26859
23;21.05.2019 0:00:00;1;630000;26225
0;22.05.2019 0:00:00;1;630000;25980
1;22.05.2019 0:00:00;1;630000;26051
2;22.05.2019 0:00:00;1;630000;25971
3;22.05.2019 0:00:00;1;630000;26206
4;22.05.2019 0:00:00;1;630000;27350
5;22.05.2019 0:00:00;1;630000;27879
6;22.05.2019 0:00:00;1;630000;28794
7;22.05.2019 0:00:00;1;630000;29343
8;22.05.2019 0:00:00;1;630000;29034
9;22.05.2019 0:00:00;1;630000;28520
10;22.05.2019 0:00:00;1;630000;28653
11;22.05.2019 0:00:00;1;630000;28531
12;22.05.2019 0:00:00;1;630000;28449
13;22.05.2019 0:00:00;1;630000;28466
14;22.05.2019 0:00:00;1;630000;28103
15;22.05.2019 0:00:00;1;630000;28252
16;22.05.2019 0:00:00;1;630000;28034
17;22.05.2019 0:00:00;1;630000;27923
18;22.05.2019 0:00:00;1;630000;28278
19;22.05.2019 0:00:00;1;630000;28776
20;22.05.2019 0:00:00;1;630000;28307
21;22.05.2019 0:00:00;1;630000;27370
22;22.05.2019 0:00:00;1;630000;26331
23;22.05.2019 0:00:00;1;630000;26009
0;23.05.2019 0:00:00;1;630000;26008
1;23.05.2019 0:00:00;1;630000;25636
2;23.05.2019 0:00:00;1;630000;25846
3;23.05.2019 0:00:00;1;630000;26248
4;23.05.2019 0:00:00;1;630000;26634
5;23.05.2019 0:00:00;1;630000;27564
6;23.05.2019 0:00:00;1;630000;28311
7;23.05.2019 0:00:00;1;630000;28667
8;23.05.2019 0:00:00;1;630000;28482
9;23.05.2019 0:00:00;1;630000;28431
10;23.05.2019 0:00:00;1;630000;28238
11;23.05.2019 0:00:00;1;630000;28165
12;23.05.2019 0:00:00;1;630000;28315
13;23.05.2019 0:00:00;1;630000;28031
14;23.05.2019 0:00:00;1;630000;28129
15;23.05.2019 0:00:00;1;630000;28020
16;23.05.2019 0:00:00;1;630000;28334
17;23.05.2019 0:00:00;1;630000;28077
18;23.05.2019 0:00:00;1;630000;28460
19;23.05.2019 0:00:00;1;630000;28786
20;23.05.2019 0:00:00;1;630000;28090
21;23.05.2019 0:00:00;1;630000;26946
22;23.05.2019 0:00:00;1;630000;26199
23;23.05.2019 0:00:00;1;630000;25799
0;24.05.2019 0:00:00;1;630000;25583
1;24.05.2019 0:00:00;1;630000;25356
2;24.05.2019 0:00:00;1;630000;25530
3;24.05.2019 0:00:00;1;630000;25802
4;24.05.2019 0:00:00;1;630000;26845
5;24.05.2019 0:00:00;1;630000;27829
6;24.05.2019 0:00:00;1;630000;28691
7;24.05.2019 0:00:00;1;630000;29168
8;24.05.2019 0:00:00;1;630000;29220
9;24.05.2019 0:00:00;1;630000;29302
10;24.05.2019 0:00:00;1;630000;29226
11;24.05.2019 0:00:00;1;630000;29114
12;24.05.2019 0:00:00;1;630000;29117
13;24.05.2019 0:00:00;1;630000;29059
14;24.05.2019 0:00:00;1;630000;28971
15;24.05.2019 0:00:00;1;630000;28718
16;24.05.2019 0:00:00;1;630000;28923
17;24.05.2019 0:00:00;1;630000;28907
18;24.05.2019 0:00:00;1;630000;28911
19;24.05.2019 0:00:00;1;630000;29051
20;24.05.2019 0:00:00;1;630000;28695
21;24.05.2019 0:00:00;1;630000;27776
22;24.05.2019 0:00:00;1;630000;27210
23;24.05.2019 0:00:00;1;630000;26482
0;25.05.2019 0:00:00;1;630000;26444
1;25.05.2019 0:00:00;1;630000;26149
2;25.05.2019 0:00:00;1;630000;25995
3;25.05.2019 0:00:00;1;630000;26296
4;25.05.2019 0:00:00;1;630000;26326
5;25.05.2019 0:00:00;1;630000;26598
6;25.05.2019 0:00:00;1;630000;27911
7;25.05.2019 0:00:00;1;630000;28545
8;25.05.2019 0:00:00;1;630000;28655
9;25.05.2019 0:00:00;1;630000;28492
10;25.05.2019 0:00:00;1;630000;28220
11;25.05.2019 0:00:00;1;630000;28520
12;25.05.2019 0:00:00;1;630000;28066
13;25.05.2019 0:00:00;1;630000;28063
14;25.05.2019 0:00:00;1;630000;27965
15;25.05.2019 0:00:00;1;630000;28035
16;25.05.2019 0:00:00;1;630000;28027
17;25.05.2019 0:00:00;1;630000;27735
18;25.05.2019 0:00:00;1;630000;28079
19;25.05.2019 0:00:00;1;630000;28467
20;25.05.2019 0:00:00;1;630000;28371
21;25.05.2019 0:00:00;1;630000;27502
22;25.05.2019 0:00:00;1;630000;26666
23;25.05.2019 0:00:00;1;630000;26335
0;26.05.2019 0:00:00;1;630000;25962
1;26.05.2019 0:00:00;1;630000;25798
2;26.05.2019 0:00:00;1;630000;25412
3;26.05.2019 0:00:00;1;630000;25532
4;26.05.2019 0:00:00;1;630000;25816
5;26.05.2019 0:00:00;1;630000;26086
6;26.05.2019 0:00:00;1;630000;26945
7;26.05.2019 0:00:00;1;630000;27483
8;26.05.2019 0:00:00;1;630000;27678
9;26.05.2019 0:00:00;1;630000;27720
10;26.05.2019 0:00:00;1;630000;27360
11;26.05.2019 0:00:00;1;630000;27561
12;26.05.2019 0:00:00;1;630000;27536
13;26.05.2019 0:00:00;1;630000;27353
14;26.05.2019 0:00:00;1;630000;27290
15;26.05.2019 0:00:00;1;630000;27245
16;26.05.2019 0:00:00;1;630000;27397
17;26.05.2019 0:00:00;1;630000;27247
18;26.05.2019 0:00:00;1;630000;27631
19;26.05.2019 0:00:00;1;630000;27907
20;26.05.2019 0:00:00;1;630000;27940
21;26.05.2019 0:00:00;1;630000;26625
22;26.05.2019 0:00:00;1;630000;25811
23;26.05.2019 0:00:00;1;630000;25794
0;27.05.2019 0:00:00;1;630000;25445
1;27.05.2019 0:00:00;1;630000;25196
2;27.05.2019 0:00:00;1;630000;25195
3;27.05.2019 0:00:00;1;630000;25523
4;27.05.2019 0:00:00;1;630000;26399
5;27.05.2019 0:00:00;1;630000;27175
6;27.05.2019 0:00:00;1;630000;28290
7;27.05.2019 0:00:00;1;630000;28578
8;27.05.2019 0:00:00;1;630000;28625
9;27.05.2019 0:00:00;1;630000;28349
10;27.05.2019 0:00:00;1;630000;28482
11;27.05.2019 0:00:00;1;630000;28208
12;27.05.2019 0:00:00;1;630000;27980
13;27.05.2019 0:00:00;1;630000;28061
14;27.05.2019 0:00:00;1;630000;27755
15;27.05.2019 0:00:00;1;630000;27851
16;27.05.2019 0:00:00;1;630000;27577
17;27.05.2019 0:00:00;1;630000;27852
18;27.05.2019 0:00:00;1;630000;27736
19;27.05.2019 0:00:00;1;630000;28228
20;27.05.2019 0:00:00;1;630000;27704
21;27.05.2019 0:00:00;1;630000;26435
22;27.05.2019 0:00:00;1;630000;25863
23;27.05.2019 0:00:00;1;630000;25079
0;28.05.2019 0:00:00;1;630000;25102
1;28.05.2019 0:00:00;1;630000;24984
2;28.05.2019 0:00:00;1;630000;24610
3;28.05.2019 0:00:00;1;630000;24974
4;28.05.2019 0:00:00;1;630000;26072
5;28.05.2019 0:00:00;1;630000;26675
6;28.05.2019 0:00:00;1;630000;27832
7;28.05.2019 0:00:00;1;630000;28207
8;28.05.2019 0:00:00;1;630000;27810
9;28.05.2019 0:00:00;1;630000;27706
10;28.05.2019 0:00:00;1;630000;27790
11;28.05.2019 0:00:00;1;630000;27792
12;28.05.2019 0:00:00;1;630000;27415
13;28.05.2019 0:00:00;1;630000;27331
14;28.05.2019 0:00:00;1;630000;27414
15;28.05.2019 0:00:00;1;630000;27224
16;28.05.2019 0:00:00;1;630000;27225
17;28.05.2019 0:00:00;1;630000;26912
18;28.05.2019 0:00:00;1;630000;27507
19;28.05.2019 0:00:00;1;630000;27640
20;28.05.2019 0:00:00;1;630000;27130
21;28.05.2019 0:00:00;1;630000;26121
22;28.05.2019 0:00:00;1;630000;25494
23;28.05.2019 0:00:00;1;630000;24763
0;29.05.2019 0:00:00;1;630000;24777
1;29.05.2019 0:00:00;1;630000;24463
2;29.05.2019 0:00:00;1;630000;24203
3;29.05.2019 0:00:00;1;630000;24561
4;29.05.2019 0:00:00;1;630000;25575
5;29.05.2019 0:00:00;1;630000;26460
6;29.05.2019 0:00:00;1;630000;27224
7;29.05.2019 0:00:00;1;630000;28027
8;29.05.2019 0:00:00;1;630000;27902
9;29.05.2019 0:00:00;1;630000;27814
10;29.05.2019 0:00:00;1;630000;27524
11;29.05.2019 0:00:00;1;630000;27465
12;29.05.2019 0:00:00;1;630000;27430
13;29.05.2019 0:00:00;1;630000;27247
14;29.05.2019 0:00:00;1;630000;27016
15;29.05.2019 0:00:00;1;630000;26919
16;29.05.2019 0:00:00;1;630000;26949
17;29.05.2019 0:00:00;1;630000;26766
18;29.05.2019 0:00:00;1;630000;27095
19;29.05.2019 0:00:00;1;630000;27373
20;29.05.2019 0:00:00;1;630000;27045
21;29.05.2019 0:00:00;1;630000;25710
22;29.05.2019 0:00:00;1;630000;25051
23;29.05.2019 0:00:00;1;630000;24542
0;30.05.2019 0:00:00;1;630000;24521
1;30.05.2019 0:00:00;1;630000;24295
2;30.05.2019 0:00:00;1;630000;23899
3;30.05.2019 0:00:00;1;630000;24218
4;30.05.2019 0:00:00;1;630000;25219
5;30.05.2019 0:00:00;1;630000;26233
6;30.05.2019 0:00:00;1;630000;27168
7;30.05.2019 0:00:00;1;630000;27573
8;30.05.2019 0:00:00;1;630000;27810
9;30.05.2019 0:00:00;1;630000;27594
10;30.05.2019 0:00:00;1;630000;27557
11;30.05.2019 0:00:00;1;630000;27437
12;30.05.2019 0:00:00;1;630000;27591
13;30.05.2019 0:00:00;1;630000;27466
14;30.05.2019 0:00:00;1;630000;27391
15;30.05.2019 0:00:00;1;630000;27319
16;30.05.2019 0:00:00;1;630000;27018
17;30.05.2019 0:00:00;1;630000;26812
18;30.05.2019 0:00:00;1;630000;26976
19;30.05.2019 0:00:00;1;630000;27460
20;30.05.2019 0:00:00;1;630000;26946
21;30.05.2019 0:00:00;1;630000;25707
22;30.05.2019 0:00:00;1;630000;25122
23;30.05.2019 0:00:00;1;630000;24637
0;31.05.2019 0:00:00;1;630000;24509
1;31.05.2019 0:00:00;1;630000;24297
2;31.05.2019 0:00:00;1;630000;24088
3;31.05.2019 0:00:00;1;630000;24275
4;31.05.2019 0:00:00;1;630000;25162
5;31.05.2019 0:00:00;1;630000;26367
6;31.05.2019 0:00:00;1;630000;27535
7;31.05.2019 0:00:00;1;630000;27868
8;31.05.2019 0:00:00;1;630000;28075
9;31.05.2019 0:00:00;1;630000;27862
10;31.05.2019 0:00:00;1;630000;27775
11;31.05.2019 0:00:00;1;630000;27844
12;31.05.2019 0:00:00;1;630000;27816
13;31.05.2019 0:00:00;1;630000;27668
14;31.05.2019 0:00:00;1;630000;27449
15;31.05.2019 0:00:00;1;630000;27379
16;31.05.2019 0:00:00;1;630000;27277
17;31.05.2019 0:00:00;1;630000;26978
18;31.05.2019 0:00:00;1;630000;27014
19;31.05.2019 0:00:00;1;630000;27221
20;31.05.2019 0:00:00;1;630000;26868
21;31.05.2019 0:00:00;1;630000;26031
22;31.05.2019 0:00:00;1;630000;25110
23;31.05.2019 0:00:00;1;630000;24716
0;01.06.2019 0:00:00;1;630000;24230
1;01.06.2019 0:00:00;1;630000;24232
2;01.06.2019 0:00:00;1;630000;23819
3;01.06.2019 0:00:00;1;630000;23898
4;01.06.2019 0:00:00;1;630000;24189
5;01.06.2019 0:00:00;1;630000;24953
6;01.06.2019 0:00:00;1;630000;26019
7;01.06.2019 0:00:00;1;630000;26867
8;01.06.2019 0:00:00;1;630000;26882
9;01.06.2019 0:00:00;1;630000;26928
10;01.06.2019 0:00:00;1;630000;26813
11;01.06.2019 0:00:00;1;630000;26768
12;01.06.2019 0:00:00;1;630000;26717
13;01.06.2019 0:00:00;1;630000;26437
14;01.06.2019 0:00:00;1;630000;26571
15;01.06.2019 0:00:00;1;630000;26446
16;01.06.2019 0:00:00;1;630000;26430
17;01.06.2019 0:00:00;1;630000;26447
18;01.06.2019 0:00:00;1;630000;26620
19;01.06.2019 0:00:00;1;630000;26867
20;01.06.2019 0:00:00;1;630000;26399
21;01.06.2019 0:00:00;1;630000;25549
22;01.06.2019 0:00:00;1;630000;24826
23;01.06.2019 0:00:00;1;630000;24510
0;02.06.2019 0:00:00;1;630000;24285
1;02.06.2019 0:00:00;1;630000;24040
2;02.06.2019 0:00:00;1;630000;23807
3;02.06.2019 0:00:00;1;630000;23567
4;02.06.2019 0:00:00;1;630000;23877
5;02.06.2019 0:00:00;1;630000;24514
6;02.06.2019 0:00:00;1;630000;25611
7;02.06.2019 0:00:00;1;630000;26505
8;02.06.2019 0:00:00;1;630000;26726
9;02.06.2019 0:00:00;1;630000;26743
10;02.06.2019 0:00:00;1;630000;26905
11;02.06.2019 0:00:00;1;630000;26845
12;02.06.2019 0:00:00;1;630000;26714
13;02.06.2019 0:00:00;1;630000;26456
14;02.06.2019 0:00:00;1;630000;26766
15;02.06.2019 0:00:00;1;630000;26633
16;02.06.2019 0:00:00;1;630000;26560
17;02.06.2019 0:00:00;1;630000;26621
18;02.06.2019 0:00:00;1;630000;26759
19;02.06.2019 0:00:00;1;630000;27022
20;02.06.2019 0:00:00;1;630000;26633
21;02.06.2019 0:00:00;1;630000;25731
22;02.06.2019 0:00:00;1;630000;24771
23;02.06.2019 0:00:00;1;630000;24514
0;03.06.2019 0:00:00;1;630000;24433
1;03.06.2019 0:00:00;1;630000;24183
2;03.06.2019 0:00:00;1;630000;23805
3;03.06.2019 0:00:00;1;630000;24309
4;03.06.2019 0:00:00;1;630000;25353
5;03.06.2019 0:00:00;1;630000;26139
6;03.06.2019 0:00:00;1;630000;27203
7;03.06.2019 0:00:00;1;630000;27935
8;03.06.2019 0:00:00;1;630000;27806
9;03.06.2019 0:00:00;1;630000;27434
10;03.06.2019 0:00:00;1;630000;27368
11;03.06.2019 0:00:00;1;630000;27627
12;03.06.2019 0:00:00;1;630000;27739
13;03.06.2019 0:00:00;1;630000;27805
14;03.06.2019 0:00:00;1;630000;27496
15;03.06.2019 0:00:00;1;630000;27496
16;03.06.2019 0:00:00;1;630000;27427
17;03.06.2019 0:00:00;1;630000;27141
18;03.06.2019 0:00:00;1;630000;27291
19;03.06.2019 0:00:00;1;630000;27436
20;03.06.2019 0:00:00;1;630000;27259
21;03.06.2019 0:00:00;1;630000;26325
22;03.06.2019 0:00:00;1;630000;25455
23;03.06.2019 0:00:00;1;630000;24849
0;04.06.2019 0:00:00;1;630000;24607
1;04.06.2019 0:00:00;1;630000;24138
2;04.06.2019 0:00:00;1;630000;24387
3;04.06.2019 0:00:00;1;630000;24668
4;04.06.2019 0:00:00;1;630000;25367
5;04.06.2019 0:00:00;1;630000;26343
6;04.06.2019 0:00:00;1;630000;27265
7;04.06.2019 0:00:00;1;630000;27698
8;04.06.2019 0:00:00;1;630000;28014
9;04.06.2019 0:00:00;1;630000;27647
10;04.06.2019 0:00:00;1;630000;27772
11;04.06.2019 0:00:00;1;630000;27670
12;04.06.2019 0:00:00;1;630000;27603
13;04.06.2019 0:00:00;1;630000;27533
14;04.06.2019 0:00:00;1;630000;27400
15;04.06.2019 0:00:00;1;630000;27542
16;04.06.2019 0:00:00;1;630000;27532
17;04.06.2019 0:00:00;1;630000;27365
18;04.06.2019 0:00:00;1;630000;27346
19;04.06.2019 0:00:00;1;630000;27480
20;04.06.2019 0:00:00;1;630000;27051
21;04.06.2019 0:00:00;1;630000;26288
22;04.06.2019 0:00:00;1;630000;25402
23;04.06.2019 0:00:00;1;630000;25142
0;05.06.2019 0:00:00;1;630000;25080
1;05.06.2019 0:00:00;1;630000;24362
2;05.06.2019 0:00:00;1;630000;24279
3;05.06.2019 0:00:00;1;630000;24781
4;05.06.2019 0:00:00;1;630000;25565
5;05.06.2019 0:00:00;1;630000;26446
6;05.06.2019 0:00:00;1;630000;27734
7;05.06.2019 0:00:00;1;630000;28233
8;05.06.2019 0:00:00;1;630000;28112
9;05.06.2019 0:00:00;1;630000;28128
10;05.06.2019 0:00:00;1;630000;28087
11;05.06.2019 0:00:00;1;630000;28013
12;05.06.2019 0:00:00;1;630000;28030
13;05.06.2019 0:00:00;1;630000;27953
14;05.06.2019 0:00:00;1;630000;27979
15;05.06.2019 0:00:00;1;630000;27884
16;05.06.2019 0:00:00;1;630000;27899
17;05.06.2019 0:00:00;1;630000;27624
18;05.06.2019 0:00:00;1;630000;27828
19;05.06.2019 0:00:00;1;630000;27915
20;05.06.2019 0:00:00;1;630000;27438
21;05.06.2019 0:00:00;1;630000;26344
22;05.06.2019 0:00:00;1;630000;25483
23;05.06.2019 0:00:00;1;630000;25338
0;06.06.2019 0:00:00;1;630000;24929
1;06.06.2019 0:00:00;1;630000;24681
2;06.06.2019 0:00:00;1;630000;24501
3;06.06.2019 0:00:00;1;630000;24998
4;06.06.2019 0:00:00;1;630000;25955
5;06.06.2019 0:00:00;1;630000;26462
6;06.06.2019 0:00:00;1;630000;27603
